職場の様子,休日休暇(月曜日),（派遣先）配属先部署　男女比　男,大手企業,交通費別途支給,（派遣先）配属先部署　人数,残業月20時間以上,職種コード,1日7時間以下勤務OK,短時間勤務OK(1日4h以内),駅から徒歩5分以内,学校・公的機関（官公庁）,土日祝のみ勤務,掲載期間　開始日,Wordのスキルを活かす,勤務地　最寄駅1（分）,派遣スタッフ活躍中,大量募集,Accessのスキルを活かす,休日休暇(火曜日),平日休みあり,休日休暇　備考,フラグオプション選択,期間・時間　勤務時間,期間・時間　勤務期間,派遣形態,週2・3日OK,勤務先公開,Excelのスキルを活かす,16時前退社OK,正社員登用あり,残業月20時間未満,勤務地　備考,英語力不要,拠点番号,休日休暇(日曜日),社員食堂あり,お仕事名,10時以降出社OK,期間・時間　勤務開始日,英語以外の語学力を活かす,休日休暇(祝日),外資系企業,服装自由,PowerPointのスキルを活かす,（派遣先）配属先部署,（派遣先）配属先部署　男女比　女,仕事内容,休日休暇(土曜日),休日休暇(木曜日),勤務地　最寄駅1（沿線名）,（派遣先）配属先部署　平均年齢,英語力を活かす,会社概要　業界コード,勤務地　都道府県コード,PCスキル不要,車通勤OK,制服あり,休日休暇(水曜日),仕事の仕方,勤務地　最寄駅1（駅からの交通手段）,応募資格,紹介予定派遣,シフト勤務,経験者優遇,週4日勤務,未経験OK,派遣会社のうれしい特典,土日祝休み,給与/交通費　交通費,掲載期間　終了日,休日休暇(金曜日),お仕事のポイント（仕事PR）,扶養控除内,給与/交通費　給与下限,オフィスが禁煙・分煙,勤務地　市区町村コード,（派遣先）職場の雰囲気,勤務地　最寄駅1（駅名）,給与/交通費　備考,残業なし
3,0,9.0,0,0,15.0,0,20020,0,0,0,0,0,0,1,10.0,1,0,0,0,0,1,1,12,5,0,0,0,1,0,0,0,354,1,44,1,0,4733,0,1,0,1,0,0,0,136,1.0,4734,1,0,193,40.0,0,22000,24,0,0,0,0,1,2.0,20,0,0,1,0,1,0,1,3,0,0,4718,0,1300,1,201,217,1086,204750.0,1
3,0,9.0,1,0,9.0,0,20020,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,0,12,5,0,0,0,1,0,0,0,418,1,49,1,0,4734,0,1,0,1,0,1,0,153,1.0,4735,1,0,19,40.0,0,23000,38,0,0,0,0,1,0.0,20,0,0,1,0,1,0,1,3,0,0,4719,0,1050,1,201,220,38,165375.0,1
3,0,10.0,0,1,7.0,0,20030,0,0,0,0,0,0,1,11.0,0,0,0,0,0,1,0,1666,5,0,0,0,1,0,0,0,349,1,26,1,1,4735,0,1,0,1,0,0,0,339,0.0,4736,1,0,44,40.0,0,22000,10,0,1,1,0,2,3.0,20,0,0,1,0,1,0,1,2,0,0,4720,0,1200,1,523,11,912,235200.0,1
3,0,8.0,0,0,53.0,0,20310,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,0,12,5,1,0,0,1,0,1,0,467,1,7,1,1,4736,0,1,0,1,0,1,0,1935,2.0,4737,1,0,65,41.0,0,22000,35,0,1,0,0,2,3.0,2462,1,0,1,0,1,0,1,3,0,0,4721,0,1250,1,208,431,1087,196875.0,1
3,0,8.0,0,0,53.0,0,20310,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,0,12,5,1,0,0,1,0,1,0,467,1,7,1,1,4736,0,1,0,1,0,1,0,1935,2.0,4737,1,0,65,41.0,0,22000,35,0,1,0,0,2,3.0,2462,1,0,1,0,1,0,1,3,0,0,4721,0,1250,1,208,431,1087,196875.0,1
3,0,0.0,0,0,2.0,0,20020,0,0,1,1,0,0,1,4.0,1,0,0,0,0,1,0,126,5,0,0,0,1,0,0,0,437,1,19,1,0,4737,0,1,0,1,0,0,0,1936,10.0,4738,1,0,109,40.0,0,30000,40,0,1,1,0,4,1.0,20,0,0,1,0,1,0,1,3,0,0,4722,0,1000,1,213,277,1044,157500.0,1
3,0,8.0,0,0,5.0,0,20030,0,0,0,0,0,0,1,5.0,1,0,0,0,0,1,1,71,5,0,0,0,1,0,0,0,354,1,44,1,0,4738,0,1,0,1,0,1,0,1937,2.0,4739,1,0,19,40.0,0,29000,24,0,1,0,0,2,0.0,1593,0,0,1,0,1,0,1,3,0,0,4723,0,1200,1,201,299,38,235200.0,1
3,0,2.0,0,1,6.0,0,20040,0,0,1,0,0,0,1,3.0,1,0,0,0,0,1,1,49,3,0,0,0,1,0,0,0,64,1,9,1,0,4739,0,11,0,1,0,0,0,1938,8.0,4740,1,0,56,38.0,0,29000,26,0,0,0,0,1,1.0,20,0,0,1,0,1,0,1,2,0,0,4724,0,1350,1,106,376,342,226800.0,1
3,0,10.0,0,1,20.0,0,20020,1,0,0,0,0,0,1,7.0,0,0,0,0,0,1,1,1,5,0,0,0,1,0,0,0,468,1,15,1,0,4740,0,2,0,1,0,1,0,1939,0.0,4741,1,0,212,38.0,0,29000,21,0,0,0,0,1,1.0,20,0,0,1,0,1,0,1,2,0,0,4725,0,1200,1,209,335,1088,176400.0,1
2,0,4.0,0,0,5.0,0,20020,0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,0,1667,5,0,0,0,1,0,0,0,469,1,15,1,0,4741,0,1,0,1,0,1,0,1652,6.0,4742,1,0,19,40.0,0,22000,21,0,1,0,0,2,0.0,20,0,0,1,0,1,0,1,3,0,0,4726,0,1150,1,218,20,38,193200.0,1
3,0,0.0,0,1,2.0,0,20020,0,0,0,0,0,0,1,5.0,1,0,0,0,0,8,0,134,5,0,0,0,1,0,0,0,470,1,23,1,0,4742,0,1,0,1,0,0,0,96,10.0,4743,1,0,19,40.0,0,26000,5,0,1,1,0,1,0.0,20,0,0,1,0,1,0,1,2,0,0,4727,0,1000,1,204,46,38,168000.0,1
3,0,9.0,0,0,15.0,0,20030,0,0,0,0,0,0,1,11.0,0,0,0,0,0,1,1,129,5,0,0,0,1,0,0,0,168,1,22,1,0,4743,0,1,0,1,0,0,0,1940,1.0,4744,1,0,103,40.0,0,30000,9,0,1,1,0,5,3.0,2463,0,0,1,0,1,0,1,3,0,0,4728,0,1200,1,201,21,767,201600.0,1
3,0,7.0,0,0,6.0,0,20020,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,2,71,5,0,0,0,1,0,0,0,84,1,6,1,1,4744,0,1,0,1,0,1,0,1612,3.0,4745,1,0,77,43.0,0,27000,28,0,0,0,0,1,1.0,20,0,0,1,0,1,0,1,3,0,0,4729,0,1300,1,110,329,921,235200.0,1
3,0,9.0,1,1,8.0,0,20020,0,0,0,0,0,0,1,15.0,0,0,0,0,0,1,1,234,5,0,0,0,1,0,0,0,453,1,8,1,0,4745,0,1,0,1,0,1,0,1890,1.0,4746,1,0,66,45.0,0,29000,40,0,0,0,0,2,1.0,20,0,0,1,0,1,0,1,2,0,0,4730,0,1100,1,137,351,1089,235200.0,1
3,0,4.0,1,1,56.0,0,20020,0,0,0,0,0,0,1,20.0,1,0,0,0,0,0,1,1451,5,0,0,0,1,0,0,0,348,1,26,1,1,4746,0,1,0,1,0,0,1,1941,6.0,4747,1,0,80,42.0,0,22000,10,0,1,1,0,1,3.0,2464,0,0,1,0,1,0,1,2,0,0,4731,0,1550,1,202,4,907,249550.0,1
3,0,5.0,1,0,8.0,0,20020,0,0,0,0,0,0,1,20.0,0,0,0,0,0,0,0,1503,5,0,0,0,1,0,0,0,98,1,14,1,1,4747,0,1,0,1,0,0,0,0,5.0,4748,1,0,85,40.0,0,22000,20,0,0,1,0,2,1.0,1321,0,0,1,0,1,0,1,3,0,0,4732,0,1000,1,203,5,378,162750.0,1
3,0,10.0,0,1,4.0,0,20030,1,0,0,0,0,0,1,5.0,0,0,0,0,0,1,1,26,5,0,0,0,1,1,0,0,60,1,8,1,0,4748,1,1,0,1,0,1,0,799,0.0,4749,1,0,93,40.0,0,27000,40,0,1,0,0,1,0.0,20,0,0,1,0,1,2,1,2,0,0,4733,0,1150,1,132,220,702,120750.0,1
3,0,10.0,0,1,4.0,0,20030,1,0,0,0,0,0,1,5.0,0,0,0,0,0,1,1,26,5,0,0,0,1,1,0,0,60,1,8,1,0,4748,1,1,0,1,0,1,0,799,0.0,4749,1,0,93,40.0,0,27000,40,0,1,0,0,1,0.0,20,0,0,1,0,1,2,1,2,0,0,4733,0,1150,1,132,220,702,120750.0,1
3,0,7.0,0,1,10.0,0,20030,0,0,0,0,0,0,1,20.0,1,0,0,0,0,1,1,1287,5,0,0,0,1,0,0,0,382,1,9,1,0,4749,0,2,0,1,0,1,0,6,3.0,4750,1,0,155,45.0,0,22000,26,0,1,0,0,2,1.0,20,0,0,1,0,1,0,1,2,0,0,4734,0,1300,1,110,21,1018,204750.0,1
3,0,0.0,1,0,9.0,1,20030,0,0,1,0,0,0,1,1.0,1,0,0,0,0,1,0,61,5,1,0,0,1,0,1,0,276,1,41,1,0,4750,0,1,0,1,0,0,0,136,10.0,4751,1,0,256,35.0,0,23000,18,0,1,0,0,5,1.0,2465,1,0,1,0,1,0,1,3,0,0,4735,0,1050,1,201,277,1090,176400.0,0
3,0,9.0,0,0,9.0,0,20030,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0,1,8,5,0,0,0,1,0,0,0,202,1,16,1,0,4751,0,1,0,1,0,1,0,26,1.0,4752,1,0,65,40.0,0,23000,28,0,0,0,0,1,1.0,20,0,0,1,0,1,0,1,3,0,0,4736,0,1200,1,203,330,654,235200.0,1
3,0,5.0,0,0,8.0,0,20510,1,0,0,0,0,0,1,6.0,0,0,0,0,0,1,1,1,5,1,0,0,1,0,0,0,333,1,44,1,0,4752,0,1,0,1,0,1,0,81,5.0,4753,1,0,257,40.0,0,28000,24,0,0,0,0,1,1.0,20,1,0,1,0,1,0,1,3,0,0,4737,0,1000,1,202,387,1091,147000.0,1
4,0,7.0,0,0,3.0,0,20030,0,0,0,0,0,0,1,5.0,1,0,0,0,0,1,1,129,5,0,0,0,1,0,0,0,471,1,28,1,0,4753,0,2,0,1,0,0,0,1626,3.0,4754,1,0,56,36.0,0,22000,25,0,1,1,0,5,3.0,20,0,0,1,0,1,0,1,3,0,0,4738,0,1200,1,207,360,1092,201600.0,1
3,0,5.0,0,0,8.0,0,20020,1,0,1,0,0,0,1,5.0,1,0,0,0,0,1,0,1,5,0,0,0,1,0,0,0,325,1,14,1,0,4754,0,1,0,1,0,0,0,1942,5.0,4755,1,0,199,40.0,0,30000,20,0,0,0,0,5,1.0,125,0,0,1,0,1,0,1,3,0,0,4739,0,1000,1,201,299,853,147000.0,1
3,0,4.0,0,0,8.0,0,20020,0,0,0,0,0,0,1,5.0,1,0,0,0,1,66,0,143,5,0,0,0,1,0,0,0,259,1,22,1,0,4755,0,0,0,1,0,0,0,0,6.0,4756,0,0,19,42.0,0,29000,9,0,0,1,1,5,0.0,839,0,0,1,0,1,0,0,3,0,0,4740,0,1100,1,208,5,38,167475.0,1
3,0,5.0,0,0,8.0,0,20020,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,0,1178,5,0,0,0,1,0,0,0,223,1,7,1,1,4756,0,1,0,1,0,1,1,1943,5.0,4757,1,0,19,40.0,0,22000,34,0,1,0,0,1,0.0,20,0,0,1,0,1,0,1,3,0,0,4741,0,1200,1,104,402,38,201600.0,1
3,0,4.0,0,0,16.0,0,20020,0,0,0,0,0,0,1,5.0,1,0,1,0,0,0,1,1668,5,0,0,0,1,0,0,1,309,1,44,1,0,4757,0,1,0,1,0,0,0,130,6.0,4758,1,0,19,38.0,0,26000,24,0,1,1,0,5,0.0,20,0,0,1,0,1,0,1,3,0,0,4742,0,1200,1,207,20,38,235200.0,0
3,0,0.0,1,0,1.0,0,20020,0,0,0,0,0,0,1,10.0,0,0,0,0,0,1,0,134,5,0,0,0,1,0,0,0,472,1,21,1,0,4758,0,0,0,1,0,0,0,31,10.0,4759,1,0,125,45.0,0,29000,30,0,1,1,0,1,1.0,20,0,0,1,0,1,0,1,3,0,0,4743,0,1100,1,204,299,1093,184800.0,1
3,0,5.0,0,0,8.0,0,20020,0,0,0,0,0,0,1,17.0,0,0,0,0,0,1,1,134,3,0,0,0,1,0,0,0,201,1,20,1,0,4759,0,1,0,1,0,1,0,14,5.0,4760,1,0,152,40.0,0,29000,41,0,1,0,0,2,3.0,20,0,0,1,0,1,0,1,3,0,0,4744,0,1000,1,201,395,569,168000.0,1
3,0,2.0,0,0,9.0,0,20510,1,0,0,0,0,0,1,5.0,0,0,0,0,0,1,1,1,5,0,0,0,1,0,0,0,473,1,6,1,1,4760,0,0,0,1,0,1,0,860,8.0,4761,1,0,19,45.0,0,28000,28,0,1,0,0,5,0.0,20,0,0,1,0,1,0,1,3,0,0,4745,0,1200,1,205,422,38,176400.0,1
3,0,3.0,0,0,11.0,0,20020,0,0,1,0,0,0,1,5.0,0,0,0,0,0,1,2,1669,5,0,0,0,1,0,0,0,84,1,6,1,0,4761,0,2,0,1,0,1,0,1944,7.0,4762,1,0,56,40.0,0,27000,28,0,0,0,0,3,1.0,20,0,0,1,0,1,3,1,3,0,0,4746,0,1250,1,110,10,356,210000.0,1
3,0,6.0,0,1,13.0,0,20020,1,0,0,0,0,0,1,5.0,0,0,0,0,0,433,0,1670,5,0,0,0,1,1,0,0,474,1,38,1,0,4762,1,0,0,1,0,1,0,1238,4.0,4763,1,0,19,38.0,0,28000,43,0,1,0,0,5,0.0,20,0,0,1,0,1,0,1,2,0,0,4747,1,1000,1,403,367,38,105000.0,1
3,0,8.0,0,1,30.0,0,22020,0,0,0,0,0,0,1,8.0,0,0,0,0,0,8,1,1040,5,0,0,0,1,0,0,0,104,1,3,1,0,4763,0,2,0,1,0,1,0,1945,2.0,4764,1,0,77,40.0,0,29000,28,0,0,1,0,3,1.0,2466,0,0,1,0,1,0,1,2,0,0,4748,0,1300,1,202,406,1094,204750.0,1
3,0,5.0,1,0,8.0,0,20320,0,0,0,0,0,0,1,5.0,0,0,0,0,0,0,1,1671,5,0,0,0,1,0,0,1,282,1,16,1,1,4764,0,1,0,1,0,1,0,1241,5.0,4765,1,0,19,40.0,0,27000,28,0,1,1,0,5,0.0,20,0,0,1,0,1,0,1,3,0,0,4749,0,1300,1,216,71,38,218400.0,0
3,0,7.0,0,0,30.0,0,20030,0,0,0,0,0,0,1,12.0,0,0,0,0,0,0,1,129,5,0,0,0,1,0,0,0,239,1,11,1,0,4765,0,1,0,1,0,0,0,98,3.0,4766,1,0,138,40.0,0,27000,8,0,1,1,0,2,3.0,20,0,0,1,0,1,0,1,3,0,0,4750,0,1300,1,220,5,539,218400.0,1
3,0,5.0,0,0,8.0,0,20030,0,0,0,0,0,0,1,17.0,0,0,1,0,0,1,1,271,5,0,0,0,1,0,0,1,239,1,11,1,0,4766,0,1,0,1,1,1,1,339,5.0,4767,1,0,138,40.0,0,30000,8,0,1,0,0,1,3.0,2467,0,0,1,0,1,0,1,3,0,0,4751,0,1300,1,220,53,1095,204750.0,0
3,0,5.0,0,0,8.0,0,20030,0,0,0,0,0,0,1,17.0,0,0,1,0,0,1,1,271,5,0,0,0,1,0,0,1,239,1,11,1,0,4766,0,1,0,1,1,1,1,339,5.0,4767,1,0,138,40.0,0,30000,8,0,1,0,0,1,3.0,2467,0,0,1,0,1,0,1,3,0,0,4751,0,1300,1,220,53,1095,204750.0,0
3,0,8.0,1,1,10.0,0,20030,0,0,1,0,0,0,1,5.0,1,0,0,0,0,1,1,1115,5,0,0,0,1,0,0,1,60,1,8,1,0,4767,0,2,0,1,0,1,0,153,2.0,4768,1,0,131,42.0,0,22000,40,0,0,0,0,1,1.0,20,0,0,1,0,1,2,1,2,0,0,4752,0,1200,1,132,14,794,235200.0,0
3,0,9.0,1,1,16.0,0,20020,0,0,0,0,0,0,1,10.0,1,0,0,0,0,1,0,36,5,0,0,0,1,0,0,0,274,1,29,1,0,4768,0,2,0,1,0,1,0,26,1.0,4769,1,0,160,40.0,0,29000,15,0,0,0,0,1,1.0,20,0,0,1,0,1,0,1,2,0,0,4753,0,1100,1,103,4,754,179025.0,1
3,0,5.0,0,1,2.0,0,20310,1,0,0,0,0,0,1,8.0,1,0,0,0,0,434,1,26,5,0,0,0,1,1,0,0,99,0,9,1,0,4769,1,1,0,1,0,1,0,1946,5.0,4770,1,0,82,49.0,1,23000,26,0,0,0,1,1,1.0,1604,0,1,1,1,1,0,1,2,0,0,4754,0,1100,1,104,14,336,235200.0,1
3,0,5.0,0,0,8.0,0,20020,0,0,0,0,0,0,1,5.0,1,0,0,0,0,1,1,1169,5,0,0,1,1,0,0,1,352,1,24,1,0,4770,0,1,0,1,0,1,0,1947,5.0,4771,1,0,19,40.0,0,27000,22,0,0,0,0,3,0.0,20,0,0,1,0,1,0,1,3,0,0,4755,0,1290,1,102,14,38,203175.0,0
3,0,5.0,0,0,8.0,0,20020,0,0,0,0,0,0,1,5.0,1,0,0,0,0,1,1,1169,5,0,0,1,1,0,0,1,352,1,24,1,0,4770,0,1,0,1,0,1,0,1947,5.0,4771,1,0,19,40.0,0,27000,22,0,0,0,0,3,0.0,20,0,0,1,0,1,0,1,3,0,0,4755,0,1290,1,102,14,38,203175.0,0
3,0,10.0,0,0,2.0,0,20030,0,0,0,0,0,0,1,10.0,1,0,0,0,0,1,1,126,5,0,0,0,1,0,0,0,69,1,4,1,0,4771,0,1,0,1,0,0,0,1948,0.0,4772,1,0,60,40.0,0,22000,29,0,1,1,0,1,3.0,20,0,0,1,0,1,0,1,3,0,0,4756,0,1200,1,201,548,602,189000.0,1
3,0,10.0,0,0,2.0,0,20030,0,0,0,0,0,0,1,10.0,1,0,0,0,0,1,1,126,5,0,0,0,1,0,0,0,69,1,4,1,0,4771,0,1,0,1,0,0,0,1948,0.0,4772,1,0,60,40.0,0,22000,29,0,1,1,0,1,3.0,20,0,0,1,0,1,0,1,3,0,0,4756,0,1200,1,201,548,602,189000.0,1
3,0,9.0,1,0,53.0,0,20020,0,0,1,0,0,0,1,5.0,1,0,0,0,0,0,2,401,5,0,0,0,1,0,0,0,84,1,6,1,1,4772,0,1,0,1,0,1,0,1949,1.0,4773,1,0,64,35.0,0,22000,28,0,0,0,0,4,1.0,1945,0,0,1,0,1,3,1,3,0,0,4757,0,1250,1,110,340,522,235200.0,1
3,0,5.0,0,1,10.0,0,20030,1,0,0,0,0,0,1,10.0,0,0,0,0,0,1,1,858,5,0,0,0,1,0,0,1,84,1,6,1,0,4773,0,1,0,1,0,1,0,1089,5.0,4774,1,0,56,43.0,0,23000,28,0,0,0,0,2,1.0,2468,0,0,1,0,1,3,1,2,0,0,4758,0,1330,1,110,320,356,195510.0,0
3,0,5.0,0,1,8.0,0,20020,0,0,1,0,0,0,1,2.0,0,0,0,0,0,1,1,12,5,1,0,0,1,0,1,0,246,1,35,1,0,4774,0,0,0,1,0,1,0,1130,5.0,4775,1,0,174,40.0,0,27000,1,0,0,1,0,4,1.0,1604,1,0,1,0,1,0,1,2,0,0,4759,0,1000,1,101,318,1096,157500.0,1
3,0,8.0,1,0,20.0,0,20020,0,0,0,0,0,0,1,15.0,1,0,0,0,0,0,2,134,5,0,0,0,1,0,0,0,84,1,6,1,1,4775,0,4,0,1,0,0,1,1950,2.0,4776,1,0,56,44.0,0,22000,28,0,0,1,0,5,1.0,20,0,0,1,0,1,3,1,3,0,0,4760,0,1300,1,110,549,363,218400.0,1
3,0,7.0,0,0,15.0,0,22020,0,0,0,1,0,0,1,11.0,1,0,0,0,1,383,1,1672,5,0,0,0,1,0,0,0,421,1,26,1,1,4776,0,1,0,0,0,0,0,35,3.0,4777,0,0,224,41.0,0,30000,10,0,1,1,0,2,3.0,20,0,1,1,0,1,0,0,3,0,0,4761,0,1150,1,204,23,1097,235200.0,1
3,0,5.0,0,0,8.0,0,20020,0,0,0,0,0,0,1,5.0,1,0,0,0,0,1,0,49,5,0,0,0,1,0,0,0,287,1,40,1,0,4777,0,1,0,1,0,1,0,1455,5.0,4778,1,0,19,40.0,0,21000,45,0,0,0,0,1,0.0,20,0,0,1,0,1,0,1,3,0,0,4762,0,1000,1,201,137,38,168000.0,1
3,0,10.0,0,1,1.0,0,20020,1,0,0,0,0,0,1,8.0,0,0,0,1,0,300,0,1673,5,0,1,0,1,0,0,0,392,1,41,1,0,4778,1,3,0,1,0,0,0,0,0.0,4779,1,0,219,40.0,0,30000,18,0,1,0,1,1,3.0,20,0,0,1,0,1,0,1,2,0,0,4763,0,1000,1,210,71,974,235200.0,1
3,0,5.0,1,0,8.0,0,22030,0,0,1,0,0,0,1,5.0,0,0,0,0,0,1,2,3,5,0,0,0,1,0,0,0,84,1,6,1,0,4779,0,1,0,1,0,1,0,202,5.0,4780,1,0,56,40.0,0,22000,28,0,0,0,0,5,1.0,2469,0,0,1,0,1,3,1,3,0,0,4764,0,1420,1,110,20,356,228620.0,1
3,0,5.0,0,0,8.0,0,20020,0,0,1,0,0,0,1,1.0,0,0,0,0,0,1,0,134,5,0,0,0,1,0,0,0,287,0,40,1,0,4780,0,1,0,1,0,1,0,1951,5.0,4781,1,0,109,40.0,1,27000,45,0,1,0,0,1,1.0,2470,0,0,1,0,1,0,1,3,0,0,4765,0,1000,1,201,367,1098,168000.0,1
3,0,0.0,0,0,1.0,0,20020,1,0,0,0,0,0,1,10.0,0,0,0,0,0,1,0,1,5,0,0,0,1,0,0,0,454,1,31,1,0,4781,0,2,0,1,0,1,0,80,10.0,4782,1,0,251,32.0,0,29000,33,0,1,0,0,2,3.0,20,0,0,1,0,1,0,1,3,0,0,4766,0,1000,1,212,359,1063,147000.0,1
3,0,4.0,0,1,5.0,0,22020,0,0,0,0,0,0,1,5.0,1,0,0,0,0,1,0,134,5,0,0,0,1,0,0,0,223,1,7,1,0,4782,0,1,0,1,0,0,0,35,6.0,4783,1,0,19,40.0,0,27000,34,0,0,1,0,5,0.0,20,0,0,1,0,1,0,1,2,0,0,4767,0,1200,1,104,21,38,201600.0,1
3,0,7.0,0,1,3.0,0,20030,0,0,1,0,0,0,1,5.0,0,0,0,0,0,1,1,1674,5,0,0,0,1,0,0,0,59,1,7,1,0,4783,0,2,0,1,0,0,0,1952,3.0,4784,1,0,65,35.0,0,22000,34,0,0,1,0,1,1.0,284,0,0,1,0,1,0,1,2,0,0,4768,0,1200,1,102,14,322,235200.0,1
3,0,8.0,0,1,5.0,0,20020,0,0,0,0,0,0,1,20.0,0,0,0,0,0,1,1,71,5,0,0,0,1,0,0,0,475,1,44,1,0,4784,0,1,0,1,0,1,0,26,2.0,4785,1,0,258,40.0,0,22000,24,0,1,0,0,1,1.0,20,0,0,1,0,1,0,1,2,0,0,4769,0,1200,1,203,299,1099,235200.0,1
3,0,5.0,0,0,8.0,0,20810,0,0,1,1,0,0,1,5.0,0,0,0,0,0,1,0,126,3,0,0,0,1,0,0,0,417,1,7,1,0,4785,0,2,0,1,0,0,0,153,5.0,4786,1,0,65,40.0,0,30000,34,0,1,1,0,4,1.0,20,0,0,1,0,1,0,1,3,0,0,4770,0,1200,1,213,20,1100,189000.0,1
3,0,5.0,0,1,8.0,0,20020,1,0,1,0,0,0,1,3.0,0,0,0,0,1,101,3,1,5,0,0,0,1,0,0,0,170,1,3,0,1,4786,0,1,0,0,0,0,1,80,5.0,4787,0,0,64,40.0,0,29000,28,0,0,0,1,5,1.0,20,0,1,1,0,1,0,0,2,0,0,4771,0,1400,1,204,11,517,235200.0,1
3,0,5.0,0,1,8.0,0,20020,1,0,1,0,0,0,1,3.0,0,0,0,0,1,101,3,1,5,0,0,0,1,0,0,0,170,1,3,0,1,4786,0,1,0,0,0,0,1,80,5.0,4787,0,0,64,40.0,0,29000,28,0,0,0,1,5,1.0,20,0,1,1,0,1,0,0,2,0,0,4771,0,1400,1,204,11,517,235200.0,1
3,0,2.0,0,1,9.0,0,22010,1,0,0,1,0,0,1,15.0,1,0,0,0,0,1,3,25,5,0,0,0,1,0,0,0,476,1,9,1,1,4787,1,1,0,1,0,0,0,1404,8.0,4788,1,0,82,36.0,0,30000,26,0,0,0,0,1,2.0,2471,0,0,1,0,1,0,1,2,0,0,4772,0,1150,1,111,348,1101,144900.0,1
3,0,2.0,0,1,9.0,0,22010,1,0,0,1,0,0,1,15.0,1,0,0,0,0,1,3,25,5,0,0,0,1,0,0,0,476,1,9,1,1,4787,1,1,0,1,0,0,0,1404,8.0,4788,1,0,82,36.0,0,30000,26,0,0,0,0,1,2.0,2471,0,0,1,0,1,0,1,2,0,0,4772,0,1150,1,111,348,1101,144900.0,1
3,0,8.0,0,0,5.0,0,20020,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,0,76,5,0,0,0,1,0,0,0,287,1,40,1,0,4788,0,1,0,1,0,1,0,31,2.0,4789,1,0,19,40.0,0,28000,45,0,0,0,0,2,0.0,20,0,0,1,0,1,0,1,3,0,0,4773,0,1000,1,201,34,38,154000.0,1
3,0,3.0,1,0,4.0,0,20020,1,0,0,0,0,0,1,10.0,0,0,0,0,0,1,1,19,5,1,0,0,1,0,0,1,168,1,22,1,0,4789,0,1,0,1,0,1,0,1953,7.0,4790,1,0,139,39.0,0,28000,9,0,0,0,0,4,1.0,1618,1,0,1,0,1,0,1,3,0,0,4774,0,1110,1,201,14,542,163170.0,0
3,0,5.0,1,0,8.0,0,20020,0,0,0,0,0,0,1,10.0,0,0,0,0,0,1,0,1675,5,0,0,0,1,0,0,0,477,1,14,1,1,4790,0,1,0,1,0,0,0,0,5.0,4791,1,0,85,40.0,0,22000,20,0,1,1,0,1,3.0,2472,0,0,1,0,1,0,1,3,0,0,4775,0,1000,1,323,63,1102,168000.0,1
3,0,8.0,0,1,20.0,0,20030,0,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,49,5,0,0,0,1,0,0,0,323,1,33,1,0,4791,0,1,0,1,0,0,0,153,2.0,4792,1,0,198,34.0,0,23000,42,0,1,1,0,1,3.0,20,0,0,1,0,1,0,1,2,0,0,4776,0,1000,1,202,14,990,168000.0,1
3,0,4.0,0,1,7.0,0,20510,0,0,1,0,0,0,1,5.0,0,0,0,0,0,1,1,49,5,1,0,0,1,0,0,0,381,1,15,1,0,4792,0,1,0,1,0,1,0,860,6.0,4793,1,0,259,40.0,0,28000,21,0,1,0,0,4,1.0,20,1,0,1,0,1,0,1,2,0,0,4777,0,1200,1,202,145,1103,201600.0,1
3,0,4.0,0,1,7.0,0,20510,0,0,1,0,0,0,1,5.0,0,0,0,0,0,1,1,49,5,1,0,0,1,0,0,0,381,1,15,1,0,4792,0,1,0,1,0,1,0,860,6.0,4793,1,0,259,40.0,0,28000,21,0,1,0,0,4,1.0,20,1,0,1,0,1,0,1,2,0,0,4777,0,1200,1,202,145,1103,201600.0,1
3,0,10.0,0,1,10.0,0,20030,0,0,0,0,0,0,1,15.0,0,0,0,0,0,9,1,1676,5,0,0,0,1,0,0,0,478,1,9,1,1,4793,0,1,0,0,0,0,0,1626,0.0,4794,1,0,260,30.0,0,22000,26,0,1,1,0,2,1.0,20,0,0,1,0,1,0,1,2,0,0,4778,0,1300,1,203,376,1104,218400.0,1
3,0,8.0,1,1,40.0,0,20020,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0,2,401,5,0,0,0,1,0,0,0,479,1,6,1,1,4794,0,5,0,1,0,0,0,31,2.0,4795,1,0,142,40.0,0,22000,28,0,0,1,0,1,1.0,2473,0,0,1,0,1,0,1,2,0,0,4779,0,1350,1,219,220,292,235200.0,1
2,0,4.0,0,1,7.0,0,20020,0,0,0,0,0,0,1,15.0,0,0,0,0,0,1,3,1677,5,0,0,0,1,0,0,0,113,1,9,1,0,4795,0,1,0,1,0,0,0,1954,6.0,4796,1,0,167,35.0,0,22000,26,0,1,0,0,2,2.0,20,0,0,1,0,1,0,1,2,0,0,4780,0,1300,1,211,550,670,216125.0,1
